recordID,scientificName,taxonConceptID,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,dataResourceName,multimedia,media_id,videos,sounds,vernacularName,genus,species,subspecies,cl22,cl10923,cl1048,cl966,cl21,firstLoadedDate,basisOfRecord,match,search_term,correct_name,provided_name,common_name,state,lga,shape,list_name,cw_state,shape_feature,creator,license,mimetype,width,height,image_url,download_path,date_sent
bfca1db6-c034-42a1-874a-22970d980782,Camponotus nigriceps,https://biodiversity.org.au/afd/taxa/5007f7bd-c762-472f-9d96-b3a04974b4ed,-33.892903,150.599687,2023-11-12T11:08:14Z,PRESENT,iNaturalist Australia,Image,dfbe6003-ed95-4fbc-8990-b398d84e124b,NA,NA,NA,Camponotus,Camponotus nigriceps,NA,New South Wales,WOLLONDILLY SHIRE COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:28.945,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Angel Ric,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/b/4/2/1/dfbe6003-ed95-4fbc-8990-b398d84e124b/original,./cache/species_images/dfbe6003-ed95-4fbc-8990-b398d84e124b.jpg,2023-11-23
d4f61c37-50f7-4dbf-a6d7-c523a7076a87,Cyprinus carpio,https://biodiversity.org.au/afd/taxa/16171fac-8d6c-4327-9fab-f2db864d71bf,-28.073552,153.38508,2023-11-13T00:00:00Z,PRESENT,FeralScan,NA,NA,NA,NA,European Carp,Cyprinus,Cyprinus carpio,NA,Queensland,GOLD COAST CITY,South Eastern Queensland,NA,NA,2023-11-20 08:19:18.423,OCCURRENCE,species,Cyprinus carpio,Cyprinus carpio,Cyprinus carpio,Carp,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
fb7f99c1-f1cd-4acd-926d-e5b619c2b144,Gambusia holbrooki,https://biodiversity.org.au/afd/taxa/e96c4568-a10f-4ea9-a741-a551b1f22bc1,-27.261314,152.899999,2023-11-13T00:44:00Z,PRESENT,iNaturalist Australia,Image,767f239a-eff5-4684-9e4c-444a113eb414,NA,NA,Top Minnow,Gambusia,Gambusia holbrooki,NA,Queensland,MORETON BAY REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:28.945,HUMAN_OBSERVATION,species,Gambusia holbrooki,Gambusia holbrooki,Gambusia holbrooki,Gambusia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,Marie Tarrant,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2000,1357,https://images.ala.org.au/store/4/1/4/b/767f239a-eff5-4684-9e4c-444a113eb414/original,./cache/species_images/767f239a-eff5-4684-9e4c-444a113eb414.jpg,2023-11-23
ef15bfd0-32ef-4823-96dd-3f0f016081b3,Gambusia holbrooki,https://biodiversity.org.au/afd/taxa/e96c4568-a10f-4ea9-a741-a551b1f22bc1,-27.261314,152.899999,2023-11-13T01:09:00Z,PRESENT,iNaturalist Australia,Image,33147428-4fea-4e89-a3ac-74ddc5deaac6,NA,NA,Top Minnow,Gambusia,Gambusia holbrooki,NA,Queensland,MORETON BAY REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,species,Gambusia holbrooki,Gambusia holbrooki,Gambusia holbrooki,Gambusia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,Marie Tarrant,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2000,1268,https://images.ala.org.au/store/6/c/a/a/33147428-4fea-4e89-a3ac-74ddc5deaac6/original,./cache/species_images/33147428-4fea-4e89-a3ac-74ddc5deaac6.jpg,2023-11-23
b8b20f72-9b59-40e9-9869-925a991ea8fe,Camponotus suffusus bendigensis,https://biodiversity.org.au/afd/taxa/94e41272-2f0f-4a5f-b6bf-1a3149318dc0,-36.234525,149.119567,2023-11-13T04:17:28Z,PRESENT,iNaturalist Australia,Image,1dfe51a5-fc3e-43c1-95c7-a7a6aca15c33,NA,NA,NA,Camponotus,Camponotus suffusus,Camponotus suffusus bendigensis,New South Wales,SNOWY MONARO REGIONAL COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Matt,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/3/3/c/5/1dfe51a5-fc3e-43c1-95c7-a7a6aca15c33/original,./cache/species_images/1dfe51a5-fc3e-43c1-95c7-a7a6aca15c33.jpg,2023-11-23
803404bd-783a-4675-b454-ea7bfe805090,Agrilus (Agrilus) hypoleucus,https://biodiversity.org.au/afd/taxa/00c78f45-da89-497c-b96d-0f4b5a4d82d1,-35.137977,138.587841,2023-11-13T06:10:00Z,PRESENT,iNaturalist Australia,NA,NA,NA,NA,NA,Agrilus,Agrilus hypoleucus,NA,South Australia,CITY OF ONKAPARINGA,Flinders Lofty Block,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,SA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
f7d606c9-4223-42c1-aca4-2195f8c15253,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-34.562881,150.084763,2023-11-13T09:20:00Z,PRESENT,iNaturalist Australia,Image,57863ada-60fd-470d-a847-a0cbcf9476ac,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Thomas Mesaglio,http://creativecommons.org/licenses/by/4.0/,image/jpeg,2048,1538,https://images.ala.org.au/store/c/a/6/7/57863ada-60fd-470d-a847-a0cbcf9476ac/original,./cache/species_images/57863ada-60fd-470d-a847-a0cbcf9476ac.jpg,2023-11-23
60c98f09-ba2c-470e-ae6a-dc13d5b49350,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-34.564178,150.082169,2023-11-13T09:52:00Z,PRESENT,iNaturalist Australia,Image,509c9c74-7c46-4981-98a0-1f235a672a55,NA,NA,NA,Camponotus,NA,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Thomas Mesaglio,http://creativecommons.org/licenses/by/4.0/,image/jpeg,2048,1538,https://images.ala.org.au/store/5/5/a/2/509c9c74-7c46-4981-98a0-1f235a672a55/original,./cache/species_images/509c9c74-7c46-4981-98a0-1f235a672a55.jpg,2023-11-23
12cb80a2-f0a4-411b-9441-959600c6c4df,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-34.564678,150.081635,2023-11-13T10:09:00Z,PRESENT,iNaturalist Australia,NA,NA,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
f9ae90e6-329d-42f8-a7c3-2322e2611dfd,Anthoxanthum odoratum,https://id.biodiversity.org.au/node/apni/2913706,-36.371453,148.432083,2023-11-14T00:10:45Z,PRESENT,iNaturalist Australia,Image,0387720d-b2cd-45e4-a643-8df223dd8168,NA,NA,Sweet Vernal,Anthoxanthum,Anthoxanthum odoratum,NA,New South Wales,SNOWY MONARO REGIONAL COUNCIL,Australian Alps,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,species,Anthoxanthum odoratum,Anthoxanthum odoratum,Anthoxanthum odoratum,Sweet Vernal-Grass,NA,NA,NSW_NPWS_SouthernRanges,NSW_NPWS_SouthernRanges_Weeds,NSW,Kosciuszko National Park,Hilary Rose Dawson,http://creativecommons.org/licenses/by-nc-sa/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/8/6/1/8/0387720d-b2cd-45e4-a643-8df223dd8168/original,./cache/species_images/0387720d-b2cd-45e4-a643-8df223dd8168.jpg,2023-11-23
61652e07-0aa1-4c88-a01d-c6a8bbcefc8b,Harmonia axyridis,ALA_DR18234_363,-27.724697,152.348384,2023-11-14T05:59:21Z,PRESENT,iNaturalist Australia,Image,f39eb60b-8353-4b52-8953-72fd91ae0632,NA,NA,Harlequin Ladybird,Harmonia,NA,NA,Queensland,LOCKYER VALLEY REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,scientificName,Harmonia axyridis,Harmonia axyridis,Harmonia axyridis,Harlequin Lady Beetle,AUS,NA,NA,AUS_ACPPO,QLD,NA,mulgowiemagic,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,678,452,https://images.ala.org.au/store/2/3/6/0/f39eb60b-8353-4b52-8953-72fd91ae0632/original,./cache/species_images/f39eb60b-8353-4b52-8953-72fd91ae0632.jpg,2023-11-23
61652e07-0aa1-4c88-a01d-c6a8bbcefc8b,Harmonia axyridis,ALA_DR18234_363,-27.724697,152.348384,2023-11-14T05:59:21Z,PRESENT,iNaturalist Australia,Image,f39eb60b-8353-4b52-8953-72fd91ae0632,NA,NA,Harlequin Ladybird,Harmonia,NA,NA,Queensland,LOCKYER VALLEY REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,scientificName,Harmonia axyridis,Harmonia axyridis,Harmonia axyridis,Harlequin Lady Beetle,AUS,NA,NA,AUS_CEBO,QLD,NA,mulgowiemagic,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,678,452,https://images.ala.org.au/store/2/3/6/0/f39eb60b-8353-4b52-8953-72fd91ae0632/original,./cache/species_images/f39eb60b-8353-4b52-8953-72fd91ae0632.jpg,2023-11-23
61652e07-0aa1-4c88-a01d-c6a8bbcefc8b,Harmonia axyridis,ALA_DR18234_363,-27.724697,152.348384,2023-11-14T05:59:21Z,PRESENT,iNaturalist Australia,Image,f39eb60b-8353-4b52-8953-72fd91ae0632,NA,NA,Harlequin Ladybird,Harmonia,NA,NA,Queensland,LOCKYER VALLEY REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,scientificName,Harmonia axyridis,Harmonia axyridis,Harmonia axyridis,Harlequin Lady Beetle,QLD,NA,NA,QLD_PlantHealth,QLD,NA,mulgowiemagic,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,678,452,https://images.ala.org.au/store/2/3/6/0/f39eb60b-8353-4b52-8953-72fd91ae0632/original,./cache/species_images/f39eb60b-8353-4b52-8953-72fd91ae0632.jpg,2023-11-23
ff1e82fb-22d9-4aaf-8d90-7de3bccf783a,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,-37.885261,144.99466,2023-11-14T07:30:00Z,PRESENT,iNaturalist Australia,Image,22585728-5a40-4caf-b73d-bed522fb7970,NA,NA,NA,Agrilus,NA,NA,Victoria,BAYSIDE CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,Daniel Kurek,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1354,https://images.ala.org.au/store/0/7/9/7/22585728-5a40-4caf-b73d-bed522fb7970/original,./cache/species_images/22585728-5a40-4caf-b73d-bed522fb7970.jpg,2023-11-23
16fb1763-366f-47c3-9965-82ae0e2ce37f,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,-37.885437,144.994263,2023-11-14T07:42:00Z,PRESENT,iNaturalist Australia,Image,c6083b4c-8c54-4b3f-b1ea-b0674659fd6b,NA,NA,NA,Agrilus,NA,NA,Victoria,BAYSIDE CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,Anthony Kurek EntSocVic,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1524,1106,https://images.ala.org.au/store/b/6/d/f/c6083b4c-8c54-4b3f-b1ea-b0674659fd6b/original,./cache/species_images/c6083b4c-8c54-4b3f-b1ea-b0674659fd6b.jpg,2023-11-23
4e2560a9-cbc2-490e-90c1-9975a59b3d72,Camponotus aeneopilosus,https://biodiversity.org.au/afd/taxa/4b1e8fca-212a-4db7-b4f2-5c96a08cda7b,-32.377056,152.504824,2023-11-14T22:56:00Z,PRESENT,iNaturalist Australia,Image,0fb2d3ce-a506-4532-9058-e7c9256462df,NA,NA,NA,Camponotus,Camponotus aeneopilosus,NA,New South Wales,MID-COAST COUNCIL,NSW North Coast,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Dr Pamela Muggeridge,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/store/f/d/2/6/0fb2d3ce-a506-4532-9058-e7c9256462df/original,./cache/species_images/0fb2d3ce-a506-4532-9058-e7c9256462df.jpg,2023-11-23
07bd7279-c401-486d-88b9-7ba3cf3d57be,Oreochromis mossambicus,https://biodiversity.org.au/afd/taxa/913059fd-9ea1-4e9f-a8d7-8c70cc77521e,-27.622405,153.307062,2023-11-15T00:00:00Z,PRESENT,FeralScan,NA,NA,NA,NA,Tilapia,Oreochromis,Oreochromis mossambicus,NA,Queensland,REDLAND CITY,South Eastern Queensland,NA,NA,2023-11-20 08:19:18.423,OCCURRENCE,species,Oreochromis mossambicus,Oreochromis mossambicus,Oreochromis mossambicus,Mozambique Tilapia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
780d212e-b43d-4f10-be81-b606a10febf6,Austropuccinia psidii,NZOR-6-102802,-28.242208,153.265677,2023-11-15T00:55:56Z,PRESENT,iNaturalist Australia,NA,NA,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,TWEED SHIRE COUNCIL,South Eastern Queensland,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,species,Austropuccinia psidii,Austropuccinia psidii,Austropuccinia psidii,Myrtle Rust,AUS,NA,NA,AUS_CEBO,QLD,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
f5abb0cd-fcbc-46e0-8647-77905cbb9ecd,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-30.391615,153.06142,2023-11-15T22:28:12Z,PRESENT,iNaturalist Australia,Image,21e353da-0d3f-4048-8e02-1f222da7460b,NA,NA,NA,Camponotus,NA,NA,New South Wales,COFFS HARBOUR CITY COUNCIL,NSW North Coast,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,John,http://creativecommons.org/licenses/by-nc-nd/4.0/,image/jpeg,1152,2048,https://images.ala.org.au/store/b/0/6/4/21e353da-0d3f-4048-8e02-1f222da7460b/original,./cache/species_images/21e353da-0d3f-4048-8e02-1f222da7460b.jpg,2023-11-23
95330155-628b-4a04-8647-2169cfd1db31,Undaria pinnatifida,NZOR-6-54356,-37.988762,145.027297,2023-11-16T02:42:03Z,PRESENT,iNaturalist Australia,Image,b8778e22-34b6-4893-894d-81821e62e3b5,NA,NA,Japanese Kelp,Undaria,Undaria pinnatifida,NA,Victoria,NA,NA,Victorian Embayments,Bass Strait Shelf Province,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,species,Undaria pinnatifida,Undaria pinnatifida,Undaria pinnatifida,"Japanese Seaweed, Wakame",VIC,NA,NA,VIC_Marine,VIC,NA,highseamutiny,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/5/b/3/e/b8778e22-34b6-4893-894d-81821e62e3b5/original,./cache/species_images/b8778e22-34b6-4893-894d-81821e62e3b5.jpg,2023-11-23
8cf1c99e-2520-4216-bde3-3681420a75bb,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-31.667927,115.724759,2023-11-16T04:50:00Z,PRESENT,iNaturalist Australia,NA,NA,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Western Australia,CITY OF WANNEROO,Swan Coastal Plain,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Pheidole megacephala,African Big-Headed Ant,AUS,NA,NA,AUS_ACPPO,WA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
8cf1c99e-2520-4216-bde3-3681420a75bb,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-31.667927,115.724759,2023-11-16T04:50:00Z,PRESENT,iNaturalist Australia,NA,NA,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Western Australia,CITY OF WANNEROO,Swan Coastal Plain,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Singapore ant (Pheidole megacephala),African Big-Headed Ant,AUS,NA,NA,QLD_InvasiveAnts,WA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-23
d8845057-9f07-42d5-adbe-c7df6faf0a14,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,-37.938507,145.220656,2023-11-16T23:18:00Z,PRESENT,iNaturalist Australia,Image,015168c9-3bab-4ee6-b9cd-c48ac0e9ede5,NA,NA,NA,Agrilus,NA,NA,Victoria,KNOX CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,Reiner Richter,http://creativecommons.org/licenses/by-nc-sa/4.0/,image/jpeg,1840,1440,https://images.ala.org.au/store/5/e/d/e/015168c9-3bab-4ee6-b9cd-c48ac0e9ede5/original,./cache/species_images/015168c9-3bab-4ee6-b9cd-c48ac0e9ede5.jpg,2023-11-23
b0084d9d-bf52-4193-a142-edbbfef61d85,Camponotus suffusus bendigensis,https://biodiversity.org.au/afd/taxa/94e41272-2f0f-4a5f-b6bf-1a3149318dc0,-33.683821,151.160735,2023-11-17T00:23:00Z,PRESENT,iNaturalist Australia,Image,4c035de2-c6c6-4cb9-8d14-33372d5e35ca,NA,NA,NA,Camponotus,Camponotus suffusus,Camponotus suffusus bendigensis,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Philippa Gordon,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1638,2048,https://images.ala.org.au/store/a/c/5/3/4c035de2-c6c6-4cb9-8d14-33372d5e35ca/original,./cache/species_images/4c035de2-c6c6-4cb9-8d14-33372d5e35ca.jpg,2023-11-23
94ae38c6-7003-42e7-8646-b5bae549bb7c,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-33.784187,151.098328,2023-11-17T00:24:25Z,PRESENT,iNaturalist Australia,Image,b887e807-cb80-4af0-adac-89022a383be0,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,RYDE CITY COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:28.945,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Madeleine H,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/0/e/b/3/b887e807-cb80-4af0-adac-89022a383be0/original,./cache/species_images/b887e807-cb80-4af0-adac-89022a383be0.jpg,2023-11-23
afd6ff80-1ef6-4754-891b-3df606cda335,Ludwigia peruviana,https://id.biodiversity.org.au/node/apni/2909389,-33.710623,150.947975,2023-11-17T01:17:49Z,PRESENT,iNaturalist Australia,Image,2ac3c6fb-ea81-41c3-b7ba-1864c769631e,NA,NA,NA,Ludwigia,Ludwigia peruviana,NA,New South Wales,THE HILLS SHIRE COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,species,Ludwigia peruviana,Ludwigia peruviana,Ludwigia peruviana,Ludwigia,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,tyra_shoulder,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/e/1/3/6/2ac3c6fb-ea81-41c3-b7ba-1864c769631e/original,./cache/species_images/2ac3c6fb-ea81-41c3-b7ba-1864c769631e.jpg,2023-11-23
0e6cb71d-c937-4445-bbfc-96853dfdbc44,Harrisia martinii,https://id.biodiversity.org.au/node/apni/2919066,-27.525721,152.740341,2023-11-17T02:58:00Z,PRESENT,iNaturalist Australia,Image,0d0bb1e6-73c0-443b-bb89-db7e90115da9,NA,NA,NA,Harrisia,Harrisia martinii,NA,Queensland,IPSWICH CITY,South Eastern Queensland,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,genus,Harrisia,Harrisia,Harrisia,Harrisia,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,Greg Tasney,http://creativecommons.org/licenses/by-sa/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/store/9/a/d/5/0d0bb1e6-73c0-443b-bb89-db7e90115da9/original,./cache/species_images/0d0bb1e6-73c0-443b-bb89-db7e90115da9.jpg,2023-11-23
85c727aa-643c-43b2-8a16-8082f85b24f2,Harrisia martinii,https://id.biodiversity.org.au/node/apni/2919066,-27.525721,152.740341,2023-11-17T02:59:00Z,PRESENT,iNaturalist Australia,Image,0490b5ec-7382-4fc1-a063-34aaa0f56684,NA,NA,NA,Harrisia,Harrisia martinii,NA,Queensland,IPSWICH CITY,South Eastern Queensland,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,genus,Harrisia,Harrisia,Harrisia,Harrisia,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,Greg Tasney,http://creativecommons.org/licenses/by-sa/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/store/4/8/6/6/0490b5ec-7382-4fc1-a063-34aaa0f56684/original,./cache/species_images/0490b5ec-7382-4fc1-a063-34aaa0f56684.jpg,2023-11-23
014927de-243c-4aa8-9039-766ea5d67722,Harrisia martinii,https://id.biodiversity.org.au/node/apni/2919066,-27.515038,152.727097,2023-11-17T03:41:00Z,PRESENT,iNaturalist Australia,Image,21881abc-6e3e-41a9-864c-3fa4825f7212,NA,NA,NA,Harrisia,Harrisia martinii,NA,Queensland,IPSWICH CITY,South Eastern Queensland,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,genus,Harrisia,Harrisia,Harrisia,Harrisia,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,Greg Tasney,http://creativecommons.org/licenses/by-sa/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/store/2/1/2/7/21881abc-6e3e-41a9-864c-3fa4825f7212/original,./cache/species_images/21881abc-6e3e-41a9-864c-3fa4825f7212.jpg,2023-11-23
215928f5-6911-44a8-8fdb-c2cd265ceac6,Uromyces viciae-fabae,NZOR-6-45586,-38.665278,146.688333,2023-11-17T06:04:00Z,PRESENT,iNaturalist Australia,Image,0ee21110-c929-436b-aa9d-40b96e49537e,NA,NA,NA,Uromyces,Uromyces viciae-fabae,NA,Victoria,WELLINGTON SHIRE,South East Coastal Plain,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,species,Uromyces viciae-fabae,Uromyces viciae-fabae,Uromyces viciae-fabae,Lentil Rust,VIC,NA,NA,VIC_PlantPathology,VIC,NA,peterzuidland,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/store/e/7/3/5/0ee21110-c929-436b-aa9d-40b96e49537e/original,./cache/species_images/0ee21110-c929-436b-aa9d-40b96e49537e.jpg,2023-11-23
bcb6495f-617d-4abf-a423-0ee256b6b7fe,Vachellia bidwillii,https://id.biodiversity.org.au/node/apni/2911109,-23.896882,151.252426,2023-11-17T07:03:00Z,PRESENT,iNaturalist Australia,Image,41bf36d3-1a05-447f-a7ce-72d29c3beecd,NA,NA,NA,Vachellia,Vachellia bidwillii,NA,Queensland,GLADSTONE REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,genus,Vachellia,Vachellia,Vachellia,"African Acacias, Karroo Thorn",QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,Copris,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/d/c/e/e/41bf36d3-1a05-447f-a7ce-72d29c3beecd/original,./cache/species_images/41bf36d3-1a05-447f-a7ce-72d29c3beecd.jpg,2023-11-23
2cdb3a1e-e2f5-4647-b867-f58a710863b0,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-33.770595,151.108781,2023-11-17T08:09:30Z,PRESENT,iNaturalist Australia,Image,8c21e3a5-f12e-4f81-b45a-1a8705f45ad2,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,RYDE CITY COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,mae,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1040,1054,https://images.ala.org.au/store/2/d/a/5/8c21e3a5-f12e-4f81-b45a-1a8705f45ad2/original,./cache/species_images/8c21e3a5-f12e-4f81-b45a-1a8705f45ad2.jpg,2023-11-23
