gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
500743999	4ffe66a0-6c8b-11de-8226-b8a03c50a862	105d75e9-ef91-4dcc-b8b8-a18cabe706c2	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Spring Beach	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-42.3017	146.4583	50.0						2007-01-01T00:00:00			2007	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5984				CC_BY_4_0		Barnes, David			2023-09-07T06:46:51.841Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743985	4ffe66a0-6c8b-11de-8226-b8a03c50a862	5239564c-0b0e-4d8c-815a-17223acd597c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5964				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.519Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743983	4ffe66a0-6c8b-11de-8226-b8a03c50a862	95762d37-c3a0-4612-8cee-f18f13627365	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5963				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.548Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743981	4ffe66a0-6c8b-11de-8226-b8a03c50a862	adc006ec-79f4-44b1-b7c8-4d5b7f746804	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5962				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.262Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743979	4ffe66a0-6c8b-11de-8226-b8a03c50a862	31e876ce-45b3-40f1-a498-c2cbf57a1ca4	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5961				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.909Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743977	4ffe66a0-6c8b-11de-8226-b8a03c50a862	16f2489e-28fe-4c12-9987-bc4b1b54cf3d	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5960				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.397Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743975	4ffe66a0-6c8b-11de-8226-b8a03c50a862	19c0a23e-a2dd-4b8a-a296-befa3d90bff7	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5959				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.386Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743973	4ffe66a0-6c8b-11de-8226-b8a03c50a862	40b92933-043e-4b50-a8ef-7312e599625d	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5958				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.096Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743971	4ffe66a0-6c8b-11de-8226-b8a03c50a862	d273e159-42e4-449f-bedf-fe96521fd934	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5957				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:52.232Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743969	4ffe66a0-6c8b-11de-8226-b8a03c50a862	31d3e929-025e-4b3a-a926-215ed476699b	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5956				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.091Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743967	4ffe66a0-6c8b-11de-8226-b8a03c50a862	226ec7ad-78a1-434a-91f6-e8727fc53d55	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5955				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.865Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743965	4ffe66a0-6c8b-11de-8226-b8a03c50a862	9eba7d1e-eb43-4db5-9320-a53512a044d5	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5954				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.586Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743963	4ffe66a0-6c8b-11de-8226-b8a03c50a862	0a0a0ccf-923e-4a99-b2cc-2e19a9625579	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5953				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.263Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743961	4ffe66a0-6c8b-11de-8226-b8a03c50a862	2b5a12b7-3370-40cd-887e-8b16fdf4c958	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5952				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.644Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743960	4ffe66a0-6c8b-11de-8226-b8a03c50a862	710d23f0-dfce-4de2-b10d-eb9b8feb77be	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5951				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:52.045Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743958	4ffe66a0-6c8b-11de-8226-b8a03c50a862	f2984dd5-b16b-42c5-8527-ccf53f2c8bbf	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5950				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.879Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743956	4ffe66a0-6c8b-11de-8226-b8a03c50a862	95aa6d3e-9619-41b0-adf0-ef0f4ca27a8c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5949				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.487Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743954	4ffe66a0-6c8b-11de-8226-b8a03c50a862	772fd6c1-12e7-446e-9221-865327d8cadc	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0										6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5948				CC_BY_4_0		Gales, Rosemary			2023-09-07T06:46:51.570Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743952	4ffe66a0-6c8b-11de-8226-b8a03c50a862	a8b761d7-3feb-4b06-981d-a6dcfedbc14c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5947				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:50.624Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743950	4ffe66a0-6c8b-11de-8226-b8a03c50a862	7988e460-7d84-4402-b3db-2314ef0faa0c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5946				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.592Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743948	4ffe66a0-6c8b-11de-8226-b8a03c50a862	766e8f09-3ccb-4747-adad-96e0c94ed117	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5945				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:52.377Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743946	4ffe66a0-6c8b-11de-8226-b8a03c50a862	9a5870a8-89cd-412a-ab1f-ebd2f364065b	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU	The Neck, Bruny Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.27862	147.341046	10000.0						1975-01-01T00:00:00			1975	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5944				CC_BY_4_0		Hodgson, Ann			2023-09-07T06:46:51.169Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743794	4ffe66a0-6c8b-11de-8226-b8a03c50a862	a3703996-11d8-4e10-8a94-d0ccfaaa6c6c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor	novaehollandiae	SUBSPECIES	Eudyptula minor novaehollandiae (Stephens, 1826)	Eudyptula minor novaehollandiae	(Stephens, 1826)	AU		Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.6	146.36	10000.0						2003-01-01T00:00:00			2003	6178300	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B5650				CC_BY_4_0		David Pemberton, K. Medlock (Tasmanian Museum and Art Gallery)			2023-09-07T06:46:52.138Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743172	4ffe66a0-6c8b-11de-8226-b8a03c50a862	60238eff-382e-429e-9ff9-d8ecc27757d3	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Sandringham	Victoria	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-37.949	145.005	10000.0						1898-01-01T00:00:00			1898	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B515				CC_BY_4_0					2023-09-07T06:46:51.102Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743104	4ffe66a0-6c8b-11de-8226-b8a03c50a862	1976209a-9663-45c5-a6ae-aa6a40f94558	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Circular Head	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-40.768622	145.311037	10000.0						1887-01-01T00:00:00			1887	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B511				CC_BY_4_0					2023-09-07T06:46:51.834Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743086	4ffe66a0-6c8b-11de-8226-b8a03c50a862	ee6c9be7-4d29-4c5a-b14b-8013fe9955d7	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Circular Head	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-40.768622	145.311037	10000.0						1886-01-01T00:00:00			1886	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B510				CC_BY_4_0					2023-09-07T06:46:51.515Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500743072	4ffe66a0-6c8b-11de-8226-b8a03c50a862	829edec4-9671-4667-8410-568af8e458bf	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Sisters Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-40.90862	145.581035	10000.0						1887-01-01T00:00:00			1887	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B509				CC_BY_4_0					2023-09-07T06:46:51.205Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742433	4ffe66a0-6c8b-11de-8226-b8a03c50a862	90a39f91-9106-4c91-8f0a-cd0a4e23751d	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Coningham	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.078619	147.281044	10000.0						1996-01-01T00:00:00			1996	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4656				CC_BY_4_0		Foster, Phillipa			2023-09-07T06:46:51.554Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742322	4ffe66a0-6c8b-11de-8226-b8a03c50a862	4c6d1109-53fb-4985-aece-324fbf558a37	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	South Arm	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.028618	147.411041	10000.0						1989-01-01T00:00:00			1989	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4597				CC_BY_4_0		Blackwell, K.G.			2023-09-07T06:46:51.354Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742306	4ffe66a0-6c8b-11de-8226-b8a03c50a862	bcdb9a03-fa76-46b1-abd9-13e3c7109dc5	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Lauderdale	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-42.908616	147.491037	10000.0						1993-01-01T00:00:00			1993	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4589				CC_BY_4_0					2023-09-07T06:46:52.181Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742210	4ffe66a0-6c8b-11de-8226-b8a03c50a862	9534b719-32f7-4e73-abf4-e6ff6bb158a0	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Alum Cliffs, Taroona	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-41.528617	146.431032	10000.0						1994-01-01T00:00:00			1994	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4542				CC_BY_4_0		Murphy, Clarissa;Murphy, Georgia			2023-09-07T06:46:50.575Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742132	4ffe66a0-6c8b-11de-8226-b8a03c50a862	2b0a8846-3b48-4828-8611-c1c664704da5	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Garden Island	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.258622	147.131049	10000.0						1993-01-01T00:00:00			1993	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4502				CC_BY_4_0					2023-09-07T06:46:50.056Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500742041	4ffe66a0-6c8b-11de-8226-b8a03c50a862	bab23c41-f3a0-4a75-a6d1-2c9fb014ff98	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Kingston Beach	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-42.978618	147.331041	10000.0						1987-01-01T00:00:00			1987	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4456				CC_BY_4_0		Kenny, P.			2023-09-07T06:46:51.250Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500741924	4ffe66a0-6c8b-11de-8226-b8a03c50a862	86869ff4-5657-4291-bbbf-3b65a45048bd	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula minor		SPECIES	Eudyptula minor (J.R.Forster, 1781)	Eudyptula minor	(J.R. Forster, 1781)	AU	Coningham	Tasmania	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-43.078619	147.281044	10000.0						1991-01-01T00:00:00			1991	2481646	2481646	PRESERVED_SPECIMEN	TMAG	Ornithology	B4397				CC_BY_4_0		Foster, Phillipa			2023-09-07T06:46:51.081Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
