"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"920","Trichoglossus haematodus","ANWC","Bool Lagoon","South Australia","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bool Lagoon, South Australia, Australia",-37.1271071,140.730164
"921","Trichoglossus haematodus","ANWC","Bool Lagoon","South Australia","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bool Lagoon, South Australia, Australia",-37.1271071,140.730164
"922","Trichoglossus haematodus","ANWC","Bool Lagoon","South Australia","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bool Lagoon, South Australia, Australia",-37.1271071,140.730164
"923","Trichoglossus haematodus","ANWC","Bool Lagoon","South Australia","Australia","","moluccanus","unsexed possibly m","should this be Trichoglossus moluccanus? notes unclear","Bool Lagoon, South Australia, Australia",-37.1271071,140.730164
"924","Trichoglossus haematodus","ANWC","Bairnsdale","Victoria","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bairnsdale, Victoria, Australia",-37.8254509,147.6304752
"925","Trichoglossus haematodus","ANWC","Nadgee","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Nadgee, New South Wales, Australia",-37.3547222,149.8486111
"926","Trichoglossus haematodus","ANWC","Nowra","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Nowra, New South Wales, Australia",-34.8741198,150.6004709
"927","Trichoglossus haematodus","ANWC","Sydney","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Sydney, New South Wales, Australia",-33.8698439,151.2082848
"928","Trichoglossus haematodus","ANWC","Sydney","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Sydney, New South Wales, Australia",-33.8698439,151.2082848
"929","Trichoglossus haematodus","ANWC","Bungwahl","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bungwahl, New South Wales, Australia",-32.3869345,152.4450694
"930","Trichoglossus haematodus","ANWC","Coutts Crossing","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Coutts Crossing, New South Wales, Australia",-29.8309061,152.8913703
"931","Trichoglossus haematodus","ANWC","Bonoo Bonoo National Park","New South Wales","Australia","f","moluccanus","near Tenterfield","should this be Trichoglossus moluccanus? notes unclear","Bonoo Bonoo National Park, New South Wales, Australia",NA,NA
"932","Trichoglossus haematodus","ANWC","Brunswick Heads","New South Wales","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Brunswick Heads, New South Wales, Australia",-28.538885,153.5483811
"933","Trichoglossus haematodus","ANWC","Walker Creek","Queensland","Australia","f","moluccanus","typical CYP sepentrionales - near Karumba and Normanton","should this be Trichoglossus moluccanus? notes unclear","Walker Creek, Queensland, Australia",-17.15653,145.8608805
"934","Trichoglossus haematodus","ANWC","Inkerman Station","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Inkerman Station, Queensland, Australia",-19.7525021,147.482432
"935","Trichoglossus haematodus","ANWC","Inkerman Station","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Inkerman Station, Queensland, Australia",-19.7525021,147.482432
"936","Trichoglossus haematodus","ANWC","Inkerman Station","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Inkerman Station, Queensland, Australia",-19.7525021,147.482432
"937","Trichoglossus haematodus","ANWC","48km E Croydon","South Australia","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","48km E Croydon, South Australia, Australia",-34.8951603,139.092797003276
"938","Trichoglossus haematodus","ANWC","Bungwahl","New South Wales","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bungwahl, New South Wales, Australia",-32.3869345,152.4450694
"939","Trichoglossus haematodus","ANWC","Bungwahl","New South Wales","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bungwahl, New South Wales, Australia",-32.3869345,152.4450694
"940","Trichoglossus haematodus","ANWC","Coffs Harbour","New South Wales","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Coffs Harbour, New South Wales, Australia",-30.2962407,153.1135293
"941","Trichoglossus haematodus","ANWC","Coutts Crossing","New South Wales","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Coutts Crossing, New South Wales, Australia",-29.8309061,152.8913703
"942","Trichoglossus haematodus","ANWC","Bonoo Bonoo National Park","New South Wales","Australia","m","moluccanus","imm. near Tenterfield","should this be Trichoglossus moluccanus? notes unclear","Bonoo Bonoo National Park, New South Wales, Australia",NA,NA
"943","Trichoglossus haematodus","ANWC","Bonoo Bonoo National Park","New South Wales","Australia","m","moluccanus","near Tenterfield","should this be Trichoglossus moluccanus? notes unclear","Bonoo Bonoo National Park, New South Wales, Australia",NA,NA
"944","Trichoglossus haematodus","ANWC","Lismore","New South Wales","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Lismore, New South Wales, Australia",-28.7936072,153.2671259
"945","Trichoglossus haematodus","ANWC","Walker Creek","Queensland","Australia","m","moluccanus","near Karumba and Normanton","should this be Trichoglossus moluccanus? notes unclear","Walker Creek, Queensland, Australia",-17.15653,145.8608805
"946","Trichoglossus haematodus","ANWC","Staaten River","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Staaten River, Queensland, Australia",-16.4754245,141.9305103
"947","Trichoglossus haematodus","ANWC","Inkerman Station","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Inkerman Station, Queensland, Australia",-19.7525021,147.482432
"948","Trichoglossus haematodus","ANWC","Inkerman Station","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Inkerman Station, Queensland, Australia",-19.7525021,147.482432
"949","Trichoglossus haematodus","ANWC","Croydon","South Australia","Australia","m","moluccanus","E of Croydon but no distance given - specimen 37490","should this be Trichoglossus moluccanus? notes unclear","Croydon, South Australia, Australia",-34.8951603,138.5655691
"950","Trichoglossus haematodus","ANWC","Gilbert River Crossing","","Australia","m","moluccanus","SA or QLD","should this be Trichoglossus moluccanus? notes unclear","Gilbert River Crossing, , Australia",NA,NA
"951","Trichoglossus haematodus","ANWC","Gilbert River Crossing","","Australia","m","moluccanus","SA or QLD","should this be Trichoglossus moluccanus? notes unclear","Gilbert River Crossing, , Australia",NA,NA
"952","Trichoglossus haematodus","ANWC","Weipa ","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Weipa , Queensland, Australia",-12.6386641,141.8710861
"953","Trichoglossus haematodus","ANWC","McIlwraith Range","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","McIlwraith Range, Queensland, Australia",-13.9726512,143.2135314
"954","Trichoglossus haematodus","ANWC","Silver Plains","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Silver Plains, Queensland, Australia",-13.987174,143.4617404
"955","Trichoglossus haematodus","ANWC","Bathurst Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Bathurst Bay, Queensland, Australia",-14.2951137,144.3578712
"956","Trichoglossus haematodus","ANWC","Morehead River Crossing","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Morehead River Crossing, Queensland, Australia",NA,NA
"957","Trichoglossus haematodus","ANWC","Morehead River Crossing","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Morehead River Crossing, Queensland, Australia",NA,NA
"958","Trichoglossus haematodus","ANWC","8km NW Laura","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","8km NW Laura, Queensland, Australia",-15.3771944279279,144.000472600644
"959","Trichoglossus haematodus","ANWC","Cooktown","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cooktown, Queensland, Australia",-15.3718125,144.9028573
"960","Trichoglossus haematodus","ANWC","Cooktown","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cooktown, Queensland, Australia",-15.3718125,144.9028573
"961","Trichoglossus haematodus","ANWC","Mount Carbine","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Carbine, Queensland, Australia",-16.4531995,145.1886806
"962","Trichoglossus haematodus","ANWC","Julatten","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Julatten, Queensland, Australia",-16.577273,145.3588299
"963","Trichoglossus haematodus","ANWC","Julatten","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Julatten, Queensland, Australia",-16.577273,145.3588299
"964","Trichoglossus haematodus","ANWC","Chillagoe","Queensland","Australia","m","moluccanus","Chillagoe Walsh River","should this be Trichoglossus moluccanus? notes unclear","Chillagoe, Queensland, Australia",-17.1032055,144.6691074
"965","Trichoglossus haematodus","ANWC","Chillagoe","Queensland","Australia","m","moluccanus","Chillagoe Walsh River","should this be Trichoglossus moluccanus? notes unclear","Chillagoe, Queensland, Australia",-17.1032055,144.6691074
"966","Trichoglossus haematodus","ANWC","Atherton","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Atherton, Queensland, Australia",-17.2674058,145.4761663
"967","Trichoglossus haematodus","ANWC","Atherton","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Atherton, Queensland, Australia",-17.2674058,145.4761663
"968","Trichoglossus haematodus","ANWC","Weipa ","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Weipa , Queensland, Australia",-12.6386641,141.8710861
"969","Trichoglossus haematodus","ANWC","Wenlock River","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Wenlock River, Queensland, Australia",-12.4837893,142.5206192
"970","Trichoglossus haematodus","ANWC","Wenlock River","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Wenlock River, Queensland, Australia",-12.4837893,142.5206192
"971","Trichoglossus haematodus","ANWC","McIlwraith Range","Queensland","Australia","f","moluccanus","E of the range","should this be Trichoglossus moluccanus? notes unclear","McIlwraith Range, Queensland, Australia",-13.9726512,143.2135314
"972","Trichoglossus haematodus","ANWC","Musgrave Creek","Queensland","Australia","f","moluccanus","CYP possibly just Musgrave town in QLD","should this be Trichoglossus moluccanus? notes unclear","Musgrave Creek, Queensland, Australia",-26.688382,153.102593
"973","Trichoglossus haematodus","ANWC","Laura","Queensland","Australia","f","moluccanus","Hann River near Laura","should this be Trichoglossus moluccanus? notes unclear","Laura, Queensland, Australia",-15.4492665,144.0752465
"974","Trichoglossus haematodus","ANWC","Laura","Queensland","Australia","f","moluccanus","Hann River near Laura","should this be Trichoglossus moluccanus? notes unclear","Laura, Queensland, Australia",-15.4492665,144.0752465
"975","Trichoglossus haematodus","ANWC","Laura","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Laura, Queensland, Australia",-15.4492665,144.0752465
"976","Trichoglossus haematodus","ANWC","Laura","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Laura, Queensland, Australia",-15.4492665,144.0752465
"977","Trichoglossus haematodus","ANWC","Killarney Station","Queensland","Australia","f","moluccanus","CYP","should this be Trichoglossus moluccanus? notes unclear","Killarney Station, Queensland, Australia",-28.3330393,152.2970235
"978","Trichoglossus haematodus","ANWC","Kimba","Queensland","Australia","f","moluccanus","CYP","should this be Trichoglossus moluccanus? notes unclear","Kimba, Queensland, Australia",-27.5013175,152.9592858
"979","Trichoglossus haematodus","ANWC","Palmer River","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Palmer River, Queensland, Australia",-15.9373693,143.9026507
"980","Trichoglossus haematodus","ANWC","Cooktown","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cooktown, Queensland, Australia",-15.3718125,144.9028573
"981","Trichoglossus haematodus","ANWC","Mossman","Queensland","Australia","","moluccanus","unsexed","should this be Trichoglossus moluccanus? notes unclear","Mossman, Queensland, Australia",-16.4614455,145.3726649
"982","Trichoglossus haematodus","ANWC","Julatten","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Julatten, Queensland, Australia",-16.577273,145.3588299
"983","Trichoglossus haematodus","ANWC","Port Douglas","Queensland","Australia","f","moluccanus","Cairns / Port Douglas","should this be Trichoglossus moluccanus? notes unclear","Port Douglas, Queensland, Australia",-16.4845983,145.4636294
"984","Trichoglossus haematodus","ANWC","Port Douglas","Queensland","Australia","f","moluccanus","Cairns / Port Douglas","should this be Trichoglossus moluccanus? notes unclear","Port Douglas, Queensland, Australia",-16.4845983,145.4636294
"985","Trichoglossus haematodus","ANWC","Mount Carbine","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Carbine, Queensland, Australia",-16.4531995,145.1886806
"986","Trichoglossus haematodus","ANWC","Atherton","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Atherton, Queensland, Australia",-17.2674058,145.4761663
"987","Trichoglossus haematodus","ANWC","Chillagoe","Queensland","Australia","f","moluccanus","Chillagoe Walsh River","should this be Trichoglossus moluccanus? notes unclear","Chillagoe, Queensland, Australia",-17.1032055,144.6691074
"988","Trichoglossus haematodus","ANWC","Cathu","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cathu, Queensland, Australia",-20.8112437,148.6270779
"989","Trichoglossus haematodus","ANWC","Cathu","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cathu, Queensland, Australia",-20.8112437,148.6270779
"990","Trichoglossus haematodus","ANWC","Crediton","Queensland","Australia","f","moluccanus","Crediton Clarke Range","should this be Trichoglossus moluccanus? notes unclear","Crediton, Queensland, Australia",-21.265764,148.547838
"991","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"992","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"993","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"994","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"995","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"996","Trichoglossus haematodus","ANWC","Tambo","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Tambo, Queensland, Australia",-24.8830649,146.2532573
"997","Trichoglossus haematodus","ANWC","Blackdown Tableland","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Blackdown Tableland, Queensland, Australia",-23.8217215,149.1026784
"998","Trichoglossus haematodus","ANWC","Kaban","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kaban, Queensland, Australia",-17.5208878,145.4092153
"999","Trichoglossus haematodus","ANWC","Kaban","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kaban, Queensland, Australia",-17.5208878,145.4092153
"1000","Trichoglossus haematodus","ANWC","Port Douglas","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Port Douglas, Queensland, Australia",-16.4845983,145.4636294
"1001","Trichoglossus haematodus","ANWC","Mount Garnet","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Garnet, Queensland, Australia",-17.6844444,145.1208333
"1002","Trichoglossus haematodus","ANWC","Mount Garnet","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Garnet, Queensland, Australia",-17.6844444,145.1208333
"1003","Trichoglossus haematodus","ANWC","Mount Garnet","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Garnet, Queensland, Australia",-17.6844444,145.1208333
"1004","Trichoglossus haematodus","ANWC","Townsville","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Townsville, Queensland, Australia",-19.2569391,146.8239537
"1005","Trichoglossus haematodus","ANWC","Cathu","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Cathu, Queensland, Australia",-20.8112437,148.6270779
"1006","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"1007","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"1008","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"1009","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"1010","Trichoglossus haematodus","ANWC","Shoalwater Bay","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"1011","Trichoglossus haematodus","ANWC","Mount Pluto","Queensland","Australia","m","moluccanus","Mount Pluto Tambo","should this be Trichoglossus moluccanus? notes unclear","Mount Pluto, Queensland, Australia",-20.292491,148.4231952
"1012","Trichoglossus haematodus","ANWC","Blackdown Tableland","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Blackdown Tableland, Queensland, Australia",-23.8217215,149.1026784
"1013","Trichoglossus haematodus","ANWC","Kroombit Tops National Park","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kroombit Tops National Park, Queensland, Australia",-24.4191146,150.9700112
"1014","Trichoglossus haematodus","ANWC","Mount Perry","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Perry, Queensland, Australia",-25.1812765,151.645428
"1015","Trichoglossus haematodus","ANWC","Maryborough","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Maryborough, Queensland, Australia",-25.537583,152.7019182
"1016","Trichoglossus haematodus","ANWC","Maryborough","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Maryborough, Queensland, Australia",-25.537583,152.7019182
"1017","Trichoglossus haematodus","ANWC","Cracow / Taroom","Queensland","Australia","m","moluccanus","42112","should this be Trichoglossus moluccanus? notes unclear","Cracow / Taroom, Queensland, Australia",-25.6348856,149.9067289
"1018","Trichoglossus haematodus","ANWC","Cracow / Taroom","Queensland","Australia","m","moluccanus","42112","should this be Trichoglossus moluccanus? notes unclear","Cracow / Taroom, Queensland, Australia",-25.6348856,149.9067289
"1019","Trichoglossus haematodus","ANWC","Cracow / Taroom","Queensland","Australia","m","moluccanus","42112","should this be Trichoglossus moluccanus? notes unclear","Cracow / Taroom, Queensland, Australia",-25.6348856,149.9067289
"1020","Trichoglossus haematodus","ANWC","Caloundra","Queensland","Australia","m","moluccanus","Caloundra Sunshine Coast","should this be Trichoglossus moluccanus? notes unclear","Caloundra, Queensland, Australia",-26.7981633,153.1354434
"1021","Trichoglossus haematodus","ANWC","Brisbane","Queensland","Australia","m","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"1022","Trichoglossus haematodus","ANWC","Kroombit Tops National Park","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kroombit Tops National Park, Queensland, Australia",-24.4191146,150.9700112
"1023","Trichoglossus haematodus","ANWC","Kroombit Tops National Park","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kroombit Tops National Park, Queensland, Australia",-24.4191146,150.9700112
"1024","Trichoglossus haematodus","ANWC","Kroombit Tops National Park","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kroombit Tops National Park, Queensland, Australia",-24.4191146,150.9700112
"1025","Trichoglossus haematodus","ANWC","Kroombit Tops National Park","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Kroombit Tops National Park, Queensland, Australia",-24.4191146,150.9700112
"1026","Trichoglossus haematodus","ANWC","Mount Perry","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Mount Perry, Queensland, Australia",-25.1812765,151.645428
"1027","Trichoglossus haematodus","ANWC","Conondale Range","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Conondale Range, Queensland, Australia",-26.6927884,152.5908249
"1028","Trichoglossus haematodus","ANWC","Conondale Range","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Conondale Range, Queensland, Australia",-26.6927884,152.5908249
"1029","Trichoglossus haematodus","ANWC","Conondale Range","Queensland","Australia","f","moluccanus","","should this be Trichoglossus moluccanus? notes unclear","Conondale Range, Queensland, Australia",-26.6927884,152.5908249
"1030","Trichoglossus moluccanus","ANWC","Kowanyama","Queensland","Australia","m","","","","Kowanyama, Queensland, Australia",-15.2749595,141.8179361
"1031","Trichoglossus moluccanus","ANWC","Kowanyama","Queensland","Australia","m","","","","Kowanyama, Queensland, Australia",-15.2749595,141.8179361
"1032","Trichoglossus moluccanus","ANWC","Aurukun","Queensland","Australia","m","","","","Aurukun, Queensland, Australia",-13.6020675,141.7706849
"1033","Trichoglossus moluccanus","ANWC","Aurukun","Queensland","Australia","m","","","","Aurukun, Queensland, Australia",-13.6020675,141.7706849
"1034","Trichoglossus moluccanus","ANWC","Aurukun","Queensland","Australia","m","","","","Aurukun, Queensland, Australia",-13.6020675,141.7706849
"1035","Trichoglossus moluccanus","ANWC","60km N Weipa","Queensland","Australia","m","","","","60km N Weipa, Queensland, Australia",-12.0981235594595,141.8710861
"1036","Trichoglossus moluccanus","ANWC","60km N Weipa","Queensland","Australia","m","","","","60km N Weipa, Queensland, Australia",-12.0981235594595,141.8710861
"1037","Trichoglossus moluccanus","ANWC","Bamaga","Queensland","Australia","m","","Old bird - all scarlet breast - Bamaga Airport","","Bamaga, Queensland, Australia",-10.8895119,142.3891237
"1038","Trichoglossus moluccanus","ANWC","Kalpowar Station","Queensland","Australia","m","","in Cape York","","Kalpowar Station, Queensland, Australia",NA,NA
"1039","Trichoglossus moluccanus","ANWC","Kalpowar Station","Queensland","Australia","m","","in Cape York","","Kalpowar Station, Queensland, Australia",NA,NA
"1040","Trichoglossus moluccanus","ANWC","Between Morehead and Hann Rivers","Queensland","Australia","m","","","","Between Morehead and Hann Rivers, Queensland, Australia",NA,NA
"1041","Trichoglossus moluccanus","ANWC","150km ESE Georgetown","South Australia","Australia","m","","","","150km ESE Georgetown, South Australia, Australia",NA,NA
"1042","Trichoglossus moluccanus","ANWC","Mareeba","Queensland","Australia","m","","","","Mareeba, Queensland, Australia",-17.129513,143.924219
"1043","Trichoglossus moluccanus","ANWC","Cairns","Queensland","Australia","m","","","","Cairns, Queensland, Australia",-16.9206657,145.7721854
"1044","Trichoglossus moluccanus","ANWC","Townsville","Queensland","Australia","m","","","","Townsville, Queensland, Australia",-19.2569391,146.8239537
"1045","Trichoglossus moluccanus","ANWC","Beachmere","Queensland","Australia","m","","in Sunshine Coast","","Beachmere, Queensland, Australia",-27.1291139,153.0523212
"1046","Trichoglossus moluccanus","ANWC","150km ESE Georgetown","South Australia","Australia","f","","","","150km ESE Georgetown, South Australia, Australia",NA,NA
"1047","Trichoglossus moluccanus","ANWC","Kowanyama","Queensland","Australia","f","","","","Kowanyama, Queensland, Australia",-15.2749595,141.8179361
"1048","Trichoglossus moluccanus","ANWC","Aurukun","Queensland","Australia","f","","","","Aurukun, Queensland, Australia",-13.6020675,141.7706849
"1049","Trichoglossus moluccanus","ANWC","Bamaga","Queensland","Australia","f","","Bamaga airport","","Bamaga, Queensland, Australia",-10.8895119,142.3891237
"1050","Trichoglossus moluccanus","ANWC","Bamaga","Queensland","Australia","f","","Bamaga airport","","Bamaga, Queensland, Australia",-10.8895119,142.3891237
"1051","Trichoglossus moluccanus","ANWC","Kalpowar Station","Queensland","Australia","f","","","","Kalpowar Station, Queensland, Australia",NA,NA
"1052","Trichoglossus moluccanus","ANWC","180km NW Chillagoe","Queensland","Australia","f","","","","180km NW Chillagoe, Queensland, Australia",-15.4815838783784,142.972453930148
"1053","Trichoglossus moluccanus","ANWC","145km SW Mount Garnet","Queensland","Australia","f","","","","145km SW Mount Garnet, Queensland, Australia",-18.9907507063063,143.749734326961
"1054","Trichoglossus moluccanus","ANWC","Atherton","Queensland","Australia","f","","","","Atherton, Queensland, Australia",-17.2674058,145.4761663
"1055","Trichoglossus moluccanus","ANWC","Julatten","Queensland","Australia","f","","","","Julatten, Queensland, Australia",-16.577273,145.3588299
"1056","Trichoglossus moluccanus","ANWC","Between Cairns and Port Douglas","Queensland","Australia","f","","","","Between Cairns and Port Douglas, Queensland, Australia",NA,NA
"1057","Trichoglossus moluccanus","ANWC","Taree","New South Wales","Australia","f","","","","Taree, New South Wales, Australia",-31.912864,152.4608481
"1058","Trichoglossus moluccanus","ANWC","Broulee","New South Wales","Australia","m","","","","Broulee, New South Wales, Australia",-35.8483333,150.1677778
"1059","Trichoglossus moluccanus","ANWC","Surf Beach","New South Wales","Australia","f","","","","Surf Beach, New South Wales, Australia",-35.7626,150.2056
"1060","Trichoglossus moluccanus","ANWC","Durham","Queensland","Australia","f","","Durham Beach","","Durham, Queensland, Australia",-27.3726092,141.8989793
"1061","Trichoglossus moluccanus","ANWC","Dalmeny","New South Wales","Australia","f","","","","Dalmeny, New South Wales, Australia",-36.1679905,150.1286974
"1062","Trichoglossus moluccanus","ANWC","Nowra","New South Wales","Australia","f","","","","Nowra, New South Wales, Australia",-34.8741198,150.6004709
"1063","Trichoglossus moluccanus","HL White","Moa Island","Queensland","Australia","m","","","","Moa Island, Queensland, Australia",-10.188419,142.2623759
"1064","Trichoglossus moluccanus","HL White","Cape York","Queensland","Australia","m","","","","Cape York, Queensland, Australia",-10.6871474,142.5315554
"1065","Trichoglossus moluccanus","HL White","Cape York","Queensland","Australia","m","","","","Cape York, Queensland, Australia",-10.6871474,142.5315554
"1066","Trichoglossus moluccanus","HL White","Lockerbie","Queensland","Australia","m","","homestead","","Lockerbie, Queensland, Australia",-27.697839,153.0249217
"1067","Trichoglossus moluccanus","HL White","Cairns","Queensland","Australia","m","","","","Cairns, Queensland, Australia",-16.9206657,145.7721854
"1068","Trichoglossus moluccanus","HL White","Ravenshoe","Queensland","Australia","m","","","","Ravenshoe, Queensland, Australia",-17.6079404,145.4819407
"1069","Trichoglossus moluccanus","HL White","Tenterfield","New South Wales","Australia","m","","","","Tenterfield, New South Wales, Australia",-28.83843,152.2813166
"1070","Trichoglossus moluccanus","HL White","Tenterfield","New South Wales","Australia","m","","","","Tenterfield, New South Wales, Australia",-28.83843,152.2813166
