recordID,scientificName,taxonConceptID,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,dataResourceName,country,stateProvince,year,geometry
f97fa253-47c6-4f8a-90a5-a013a1bf679e,Uredo rangelii,ALA_DR22913_238,-31.253977,152.966391,2012-04-21T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2012,"c(152.966391, -31.253977)"
25374f76-3190-4a6d-a359-e5c7b4aa9016,Uredo rangelii,ALA_DR22913_238,-31.516302,152.685167,2013-03-26T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.685167, -31.516302)"
553c63f4-f21f-4efc-b9a3-862e249dcb6a,Uredo rangelii,ALA_DR22913_238,-31.562996,152.781827,2013-04-16T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.781827, -31.562996)"
58be4432-1411-4724-85f2-da74b186caad,Austropuccinia psidii,NZOR-6-102802,-33.999418,151.061074,2013-03-27T10:00:37Z,PRESENT,Encyclopedia of Life Images - Flickr Group,Australia,New South Wales,2013,"c(151.061074, -33.999418)"
672736c5-52b6-4460-bbcf-c56db2608724,Uredo rangelii,ALA_DR22913_238,-32.308628,152.116901,2013-09-13T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.116901, -32.308628)"
7486e6cb-a60a-4728-aba6-70dd62caea5e,Austropuccinia psidii,NZOR-6-102802,-33.75,151,2013-05-20T00:00:00Z,PRESENT,NSW DPI Biosecurity Collections,Australia,New South Wales,2013,"c(151, -33.75)"
803c0abc-0323-405a-a433-20bd573631d6,Austropuccinia psidii,NZOR-6-102802,-33.999418,151.061074,2013-03-27T10:01:54Z,PRESENT,Encyclopedia of Life Images - Flickr Group,Australia,New South Wales,2013,"c(151.061074, -33.999418)"
834683e0-7659-4a35-a058-1424ed43db5d,Uredo rangelii,ALA_DR22913_238,-34.71507,150.462388,2013-09-20T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(150.462388, -34.71507)"
8370202d-8f7e-4553-b4a8-472c31378407,Uredo rangelii,ALA_DR22913_238,-32.360906,152.341545,2013-03-08T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.341545, -32.360906)"
8fe44082-f2e0-458a-b23b-e14447d2c01b,Uredo rangelii,ALA_DR22913_238,-30.424725,153.02093,2013-02-18T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(153.02093, -30.424725)"
9eec2655-675f-4c06-8721-05cd4f9e6d9b,Uredo rangelii,ALA_DR22913_238,-31.671125,152.71219,2013-01-16T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.71219, -31.671125)"
d6cf2131-094a-4e1c-819e-4fce029656f8,Austropuccinia psidii,NZOR-6-102802,-33.999418,151.061074,2013-03-27T10:00:37Z,PRESENT,Encyclopedia of Life Images - Flickr Group,Australia,New South Wales,2013,"c(151.061074, -33.999418)"
daf5226f-4ec6-409c-9bcf-78670e3fa416,Uredo rangelii,ALA_DR22913_238,-31.566301,152.75381,2013-04-19T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2013,"c(152.75381, -31.566301)"
ef9072b4-c10b-4c20-95de-b93f2475b9d9,Austropuccinia psidii,NZOR-6-102802,-33.999418,151.061074,2013-03-27T10:01:54Z,PRESENT,Encyclopedia of Life Images - Flickr Group,Australia,New South Wales,2013,"c(151.061074, -33.999418)"
0ff08916-321a-4f60-92a4-7454ec4460d3,Uredo rangelii,ALA_DR22913_238,-32.338593,152.112721,2014-01-08T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(152.112721, -32.338593)"
17fc2dca-de70-4279-814e-32971d31ee4f,Uredo rangelii,ALA_DR22913_238,-32.252185,151.769934,2014-05-07T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(151.769934, -32.252185)"
5714cf83-4d57-4a9e-bafe-ede5d9001ed2,Uredo rangelii,ALA_DR22913_238,-32.334058,152.109259,2014-01-08T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(152.109259, -32.334058)"
658dd86a-bef0-4c9c-aaf9-97b23b503ae6,Uredo rangelii,ALA_DR22913_238,-32.253284,151.77166,2014-05-07T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(151.77166, -32.253284)"
71697288-314b-4e4d-8040-17eb63f774dd,Uredo rangelii,ALA_DR22913_238,-32.25348,151.770426,2014-05-07T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(151.770426, -32.25348)"
c82f748a-9945-4837-b201-b38a337e0000,Uredo rangelii,ALA_DR22913_238,-32.260028,151.77038,2014-05-06T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(151.77038, -32.260028)"
e23a946a-1338-4daf-9029-336144737a12,Uredo rangelii,ALA_DR22913_238,-32.336988,152.107689,2014-01-08T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(152.107689, -32.336988)"
e778f393-863d-4a71-a7f8-84127213943c,Uredo rangelii,ALA_DR22913_238,-32.334499,152.106598,2014-01-08T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2014,"c(152.106598, -32.334499)"
72a1225a-50a0-4f15-a08d-a22bc89c6551,Austropuccinia psidii,NZOR-6-102802,-27.539770999999998,153.033118,2015-11-22T22:52:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2015,"c(153.033118, -27.539771)"
8e7fd939-a414-4530-86d2-820816f5c450,Uredo rangelii,ALA_DR22913_238,-30.45693,152.590222,2015-11-26T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2015,"c(152.590222, -30.45693)"
90c1dacc-0335-4278-97bc-21b250ec2b2a,Austropuccinia psidii,NZOR-6-102802,-27.503779,152.999051,2015-08-25T00:00:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2015,"c(152.999051, -27.503779)"
e6e3c3da-577f-4fd9-90a5-835b5825b463,Austropuccinia psidii,NZOR-6-102802,-27.549817,152.509258,2015-11-04T05:28:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2015,"c(152.509258, -27.549817)"
1b4bd81e-2319-400d-a584-2bd4d8a27000,Uredo rangelii,ALA_DR22913_238,-35.333729,150.184478,2017-04-07T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2017,"c(150.184478, -35.333729)"
44d3fc3b-8f9e-471e-a6bf-754595658093,Austropuccinia psidii,NZOR-6-102802,-36.05,150.13,2017-04-20T00:00:00Z,PRESENT,NSW DPI Biosecurity Collections,Australia,New South Wales,2017,"c(150.13, -36.05)"
8e4a2946-f9ca-42cc-a6d4-677e8ac79b0e,Austropuccinia psidii,NZOR-6-102802,-17.121997,145.631276,2017-12-21T00:10:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2017,"c(145.631276, -17.121997)"
9bdb94a7-654a-4013-9d66-4a77328eb863,Uredo rangelii,ALA_DR22913_238,-35.46606,150.351564,2017-03-29T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2017,"c(150.351564, -35.46606)"
f55b21f5-3917-4b17-a25d-4e0bffda4d88,Uredo rangelii,ALA_DR22913_238,-35.483798,150.180626,2017-01-11T00:00:00Z,PRESENT,NSW BioNet Atlas,Australia,New South Wales,2017,"c(150.180626, -35.483798)"
2883386b-7dc2-401a-a7b9-6a4029e083d9,Austropuccinia psidii,NZOR-6-102802,-27.463409,153.016186,2018-07-08T23:16:00Z,PRESENT,Earth Guardians Weekly Feed,Australia,Queensland,2018,"c(153.016186, -27.463409)"
59ba23e0-5208-486a-a745-90a7f9a1cbea,Uredo rangelii,ALA_DR22913_238,-34.140639,151.025538,2018-04-23T00:20:00Z,PRESENT,Earth Guardians Weekly Feed,Australia,New South Wales,2018,"c(151.025538, -34.140639)"
893a33da-c28b-4704-adae-6352f9415508,Austropuccinia psidii,NZOR-6-102802,-17.239102,145.773918,2018-09-02T05:19:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2018,"c(145.773918, -17.239102)"
ad0c13d6-214c-44aa-9b97-dc2512716357,Austropuccinia psidii,NZOR-6-102802,-38.103572,145.281813,2018-01-29T04:41:51Z,PRESENT,iNaturalist Australia,Australia,Victoria,2018,"c(145.281813, -38.103572)"
f148fbfc-adbf-4c17-9e8b-84d52518d6c1,Austropuccinia psidii,NZOR-6-102802,-19.2936,146.7886,2018-09-17T03:22:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2018,"c(146.7886, -19.2936)"
1216bd0c-befa-48ed-88a8-fadc1cd9dc34,Austropuccinia psidii,NZOR-6-102802,-30.411318,153.070027,2019-10-11T16:24:22Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2019,"c(153.070027, -30.411318)"
2387cdb6-a121-402f-b371-3c1daa16bcc2,Austropuccinia psidii,NZOR-6-102802,-28.497083,153.528337,2019-08-14T12:12:00Z,PRESENT,Earth Guardians Weekly Feed,Australia,New South Wales,2019,"c(153.528337, -28.497083)"
6561fa22-52db-443c-9e2c-a035184822ca,Austropuccinia psidii,NZOR-6-102802,-33.736325,151.154922,2019-04-16T00:09:29Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2019,"c(151.154922, -33.736325)"
86b062c0-2bb4-4e08-9675-452e636ee243,Austropuccinia psidii,NZOR-6-102802,-30.408504,152.995053,2019-06-22T02:15:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2019,"c(152.995053, -30.408504)"
bab97184-a836-4c22-8259-884e8c5dd71f,Austropuccinia psidii,NZOR-6-102802,-26.757651,152.802536,2019-09-22T09:51:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2019,"c(152.802536, -26.757651)"
dc853ebe-1cdb-42cb-bbbd-6018a53f3ba1,Austropuccinia psidii,NZOR-6-102802,-28.629469,153.574415,2019-08-31T21:35:30Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2019,"c(153.574415, -28.629469)"
f9f35a49-a254-41b5-be8d-c71dbc4519d0,Austropuccinia psidii,NZOR-6-102802,-30.351589,153.08131,2019-07-30T12:22:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2019,"c(153.08131, -30.351589)"
1c36e643-c0d4-4da2-a7ab-f7e950a5cb7b,Austropuccinia psidii,NZOR-6-102802,-30.351277,153.081686,2020-05-12T08:41:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2020,"c(153.081686, -30.351277)"
26b6c882-390a-4b3a-8c78-67a3d6ccd4bd,Austropuccinia psidii,NZOR-6-102802,-27.946753,153.18965,2020-02-02T07:50:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2020,"c(153.18965, -27.946753)"
311ba685-7d23-426f-9fc0-87fc53b7d0fd,Austropuccinia psidii,NZOR-6-102802,-33.665787,151.3035,2020-06-20T06:18:45Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2020,"c(151.3035, -33.665787)"
3de05768-076b-4845-88be-ee49467d92d5,Austropuccinia psidii,NZOR-6-102802,-30.351322,153.081579,2020-11-14T08:17:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2020,"c(153.081579, -30.351322)"
569bfd3c-1075-42b7-a6e2-10be6454d3f2,Austropuccinia psidii,NZOR-6-102802,-28.22768,153.285991,2020-10-21T04:28:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2020,"c(153.285991, -28.22768)"
636cc593-a775-433b-b9d8-1456a27a2688,Austropuccinia psidii,NZOR-6-102802,-26.77325,153.03586,2020-12-30T12:00:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2020,"c(153.03586, -26.77325)"
823625b3-e893-4f02-8111-b3f6dbc3ee37,Austropuccinia psidii,NZOR-6-102802,-35.124173,150.660965,2020-12-02T20:15:00Z,PRESENT,iNaturalist Australia,Australia,Australian Capital Territory,2020,"c(150.660965, -35.124173)"
ad3a6b75-6205-4226-8a1d-2348934346fe,Austropuccinia psidii,NZOR-6-102802,-28.23366,153.267164,2020-12-06T05:19:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2020,"c(153.267164, -28.23366)"
e5e0da28-9dee-4b6a-850a-f59b71acd155,Austropuccinia psidii,NZOR-6-102802,-35.593095,150.328705,2020-12-28T03:09:36Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2020,"c(150.328705, -35.593095)"
e74091b8-b9e2-489b-82f0-056277b2cd57,Austropuccinia psidii,NZOR-6-102802,-28.001361,152.677716,2020-04-17T21:56:48Z,PRESENT,iNaturalist Australia,Australia,Queensland,2020,"c(152.677716, -28.001361)"
0734a118-0c81-49b2-9193-20ad2b4f4df7,Austropuccinia psidii,NZOR-6-102802,-27.405262,152.804368,2021-12-17T09:06:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.804368, -27.405262)"
0fd80e8b-d383-4dd1-b72b-02e4958a8418,Austropuccinia psidii,NZOR-6-102802,-27.5,153,2021-06-02T19:54:00Z,PRESENT,NatureMapr,Australia,Queensland,2021,"c(153, -27.5)"
197163bc-d1a5-40fa-8b73-0324e3d3c5e2,Austropuccinia psidii,NZOR-6-102802,-27.515611,153.085786,2021-02-06T01:48:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.085786, -27.515611)"
1c795e27-d048-44a8-9f29-ab28a23456e1,Austropuccinia psidii,NZOR-6-102802,-35.057762,150.580557,2021-06-03T06:08:42Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(150.580557, -35.057762)"
25e52ebe-d5bc-4044-97b4-b1db383f2ccf,Austropuccinia psidii,NZOR-6-102802,-33.909106,151.206097,2021-09-19T01:58:31Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(151.206097, -33.909106)"
2c513821-cfc9-4468-844f-a3b4e1d68909,Austropuccinia psidii,NZOR-6-102802,-27.5,153,2021-06-03T11:08:00Z,PRESENT,Earth Guardians Weekly Feed,Australia,Queensland,2021,"c(153, -27.5)"
3abc8372-36e8-4d68-a5e7-4a0f32eaa78c,Austropuccinia psidii,NZOR-6-102802,-28.209535,153.289829,2021-12-11T23:44:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.289829, -28.209535)"
56b6e77b-4d1b-4b12-b363-5e93dac88519,Austropuccinia psidii,NZOR-6-102802,-27.549131,152.996108,2021-01-10T04:17:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.996108, -27.549131)"
5f2618e5-7f15-4335-8efb-f5a6b1037ba4,Austropuccinia psidii,NZOR-6-102802,-27.404517,152.80191,2021-12-17T08:35:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.80191, -27.404517)"
764e47b6-7c3c-4252-8edb-7465805f22b8,Austropuccinia psidii,NZOR-6-102802,-18.4,146.1,2021-04-02T08:25:00Z,PRESENT,Earth Guardians Weekly Feed,Australia,Queensland,2021,"c(146.1, -18.4)"
7d83d91e-b34e-4f3f-a1c2-edeb681fdc4d,Austropuccinia psidii,NZOR-6-102802,-28.170605,153.192285,2021-06-27T04:14:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.192285, -28.170605)"
7ee884ce-1bf4-4402-8703-dfe427f9ed04,Austropuccinia psidii,NZOR-6-102802,-26.385217,152.929437,2021-12-30T02:29:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.929437, -26.385217)"
8879ad68-e355-48a1-87fe-bab7a9e95001,Austropuccinia psidii,NZOR-6-102802,-28.814085,153.289589,2021-09-28T13:55:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(153.289589, -28.814085)"
889660bc-7ea4-4f4e-81c9-b2b81487c04e,Austropuccinia psidii,NZOR-6-102802,-37.944903,145.008042,2021-12-05T04:16:00Z,PRESENT,iNaturalist Australia,Australia,Victoria,2021,"c(145.008042, -37.944903)"
8af40212-e3d6-4971-a562-6398f14fea6f,Austropuccinia psidii,NZOR-6-102802,-27.918731,153.204034,2021-01-24T06:53:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.204034, -27.918731)"
8e7fbe10-93d6-4379-8d2b-23821831076a,Austropuccinia psidii,NZOR-6-102802,-28.047295,152.39448,2021-10-28T23:02:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.39448, -28.047295)"
9368081d-ec2b-45ad-aa2b-be9a06057cc8,Austropuccinia psidii,NZOR-6-102802,-17.517816,146.010428,2021-09-23T01:20:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(146.010428, -17.517816)"
a65b50cd-8b3c-481b-a714-5545c54c3c73,Austropuccinia psidii,NZOR-6-102802,-27.404807,152.803362,2021-12-17T08:52:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.803362, -27.404807)"
a788fb74-08f6-4f4f-9fb5-48b9eaa93f56,Austropuccinia psidii,NZOR-6-102802,-27.941684,153.22233,2021-08-15T06:20:17Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.22233, -27.941684)"
aeaeab12-84d6-4d5a-b9dd-516f5b983d09,Austropuccinia psidii,NZOR-6-102802,-27.9763,152.377411,2021-05-22T02:01:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.377411, -27.9763)"
b71c301b-42a0-4a92-86f6-061d42807603,Austropuccinia psidii,NZOR-6-102802,-30.224537,152.918183,2021-07-26T01:16:26Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(152.918183, -30.224537)"
b88ba926-3b1d-4e19-80e8-e842be9a1492,Austropuccinia psidii,NZOR-6-102802,-37.832944,144.9815,2021-03-02T00:00:00Z,PRESENT,National Herbarium of Victoria (MEL) AVH data,Australia,Victoria,2021,"c(144.9815, -37.832944)"
ba63d247-2ee4-46ed-bdf5-93d9d7ca7468,Austropuccinia psidii,NZOR-6-102802,-27.976097,152.380433,2021-05-22T01:30:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.380433, -27.976097)"
bcb89138-6b57-4f2e-ac6a-d81d994cf852,Austropuccinia psidii,NZOR-6-102802,-30.222245,152.919905,2021-10-15T04:25:57Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(152.919905, -30.222245)"
c60f9941-e3e8-4940-aa71-06e5abfc6cf2,Austropuccinia psidii,NZOR-6-102802,-28.215206,153.287484,2021-12-12T01:35:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.287484, -28.215206)"
d5b2e1bd-dd99-4325-8444-0d7d2ce2bb12,Austropuccinia psidii,NZOR-6-102802,-28.237828,153.350588,2021-12-23T20:52:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(153.350588, -28.237828)"
e5cf81b1-0487-4092-b2bd-1561e3f4a0c7,Austropuccinia psidii,NZOR-6-102802,-28.34211,153.124378,2021-04-15T02:46:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(153.124378, -28.34211)"
e9a721b2-4bc9-4c0f-a212-a39280f5f371,Austropuccinia psidii,NZOR-6-102802,-30.366396,152.848923,2021-10-02T04:42:18Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2021,"c(152.848923, -30.366396)"
f1f6725d-df01-4a84-b21a-bce3b3416b0b,Austropuccinia psidii,NZOR-6-102802,-27.382356,152.781386,2021-01-30T02:27:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2021,"c(152.781386, -27.382356)"
03d1398a-94df-4085-83ca-bbc2f8207df3,Austropuccinia psidii,NZOR-6-102802,-28.236325,153.251335,2022-11-26T03:40:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.251335, -28.236325)"
04190cd5-a7e8-46fd-a1ea-a5e1e4940728,Austropuccinia psidii,NZOR-6-102802,-33.907517,151.189562,2022-10-14T05:06:51Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.189562, -33.907517)"
05ba9fe5-1f20-4c13-b589-567b5a855d1d,Austropuccinia psidii,NZOR-6-102802,-30.351265,153.081697,2022-01-04T06:17:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.081697, -30.351265)"
09ac9880-2e80-44a0-9405-c25d4c4f97d0,Austropuccinia psidii,NZOR-6-102802,-30.136183,153.185241,2022-10-31T01:54:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.185241, -30.136183)"
0b7b005f-7061-4c9f-ba78-c6f423b5f8d4,Austropuccinia psidii,NZOR-6-102802,-28.168565,153.414937,2022-06-19T00:21:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.414937, -28.168565)"
0ceb12b5-9068-4ed9-996e-1ca96c2eb2e2,Austropuccinia psidii,NZOR-6-102802,-33.9021,151.194962,2022-09-30T22:35:56Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.194962, -33.9021)"
0ecee8e9-8089-460c-915c-5b166ff1cc79,Austropuccinia psidii,NZOR-6-102802,-33.912178,151.184708,2022-10-16T06:00:49Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.184708, -33.912178)"
1142346a-a7fa-4cca-8e83-aa7c34eae624,Austropuccinia psidii,NZOR-6-102802,-17.759982,145.637288,2022-03-02T23:41:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(145.637288, -17.759982)"
1b9d72c6-5552-4213-a95b-789956d52d87,Austropuccinia psidii,NZOR-6-102802,-33.907158,151.189012,2022-06-30T06:30:25Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.189012, -33.907158)"
1bd98893-a469-44d4-9df9-23abacb8e9cc,Austropuccinia psidii,NZOR-6-102802,-27.65829,153.161947,2022-11-13T21:12:43Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.161947, -27.65829)"
1cbd1f06-728d-48af-b7be-e6525cfe89eb,Austropuccinia psidii,NZOR-6-102802,-32.90196,151.670265,2022-06-16T03:38:22Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.670265, -32.90196)"
1da0e18d-2818-4b9c-a689-d5611d0f13bb,Austropuccinia psidii,NZOR-6-102802,-27.401027,152.772755,2022-11-11T10:35:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.772755, -27.401027)"
201b867c-bd65-4b62-bf24-532d89d39b39,Austropuccinia psidii,NZOR-6-102802,-38.268601,144.62082,2022-06-25T03:34:14Z,PRESENT,iNaturalist Australia,Australia,Victoria,2022,"c(144.62082, -38.268601)"
2509de92-d501-4f20-82cc-976f0764dc8f,Austropuccinia psidii,NZOR-6-102802,-27.539047,152.988542,2022-11-13T00:07:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.988542, -27.539047)"
25c1c546-e672-41ab-8021-3af91c682a6b,Austropuccinia psidii,NZOR-6-102802,-17.281317,145.626708,2022-10-05T10:51:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(145.626708, -17.281317)"
266c83f7-d27e-472b-a7a6-03ed3645b980,Austropuccinia psidii,NZOR-6-102802,-33.849411,151.080063,2022-10-31T00:05:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.080063, -33.849411)"
2e6bace8-38f9-472a-ab2d-44b652e5e0f2,Austropuccinia psidii,NZOR-6-102802,-27.432833,152.872048,2022-10-14T10:05:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.872048, -27.432833)"
33e61424-804b-422e-adee-d5e6fc13e5ed,Austropuccinia psidii,NZOR-6-102802,-33.897713,151.193405,2022-10-26T01:32:06Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.193405, -33.897713)"
376a5ac6-c891-4fa4-87c6-4d57d7df0270,Austropuccinia psidii,NZOR-6-102802,-30.266465,153.107782,2022-09-28T10:31:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.107782, -30.266465)"
383177f8-82f6-4e03-89b6-953ccbd80c64,Austropuccinia psidii,NZOR-6-102802,-27.550307,152.987138,2022-11-13T00:24:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.987138, -27.550307)"
3c6c2661-f001-466f-bd1d-70c0d82f06be,Austropuccinia psidii,NZOR-6-102802,-28.132735,153.229373,2022-11-26T22:59:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.229373, -28.132735)"
3dee7f1f-e1fe-40e5-b75e-c5590e246e4b,Austropuccinia psidii,NZOR-6-102802,-30.164107,153.188595,2022-10-31T03:27:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.188595, -30.164107)"
3efda574-09da-4bed-b009-759015381b02,Austropuccinia psidii,NZOR-6-102802,-33.8896,151.18512,2022-10-25T04:19:34Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.18512, -33.8896)"
489f226f-b452-46df-9dd9-c95efa37beb9,Austropuccinia psidii,NZOR-6-102802,-27.659304,153.162549,2022-11-15T03:10:25Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.162549, -27.659304)"
4dc9b86d-f3ed-422c-9f47-2f711eb501ef,Austropuccinia psidii,NZOR-6-102802,-27.440313,152.942515,2022-07-29T01:14:36Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.942515, -27.440313)"
4ddd6449-54ec-4f1d-9eb1-729df0d7a9d7,Austropuccinia psidii,NZOR-6-102802,-30.137026,153.186421,2022-10-31T01:10:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.186421, -30.137026)"
5065b0e2-cc6f-4791-8059-009dacc9b5f3,Austropuccinia psidii,NZOR-6-102802,-38.029167,145.308333,2022-09-09T04:11:00Z,PRESENT,iNaturalist Australia,Australia,Victoria,2022,"c(145.308333, -38.029167)"
5239ddb4-0976-4e81-b346-34a929530d3d,Austropuccinia psidii,NZOR-6-102802,-26.763894,153.01753,2022-09-21T17:45:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.01753, -26.763894)"
57d271fd-75de-4b2d-857f-4cde9e477f4d,Austropuccinia psidii,NZOR-6-102802,-33.902728,151.195738,2022-10-06T23:02:50Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.195738, -33.902728)"
5af7b26c-d71c-4dd7-9253-30753914b714,Austropuccinia psidii,NZOR-6-102802,-33.907937,151.187012,2022-10-16T06:48:23Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.187012, -33.907937)"
5ccd4386-4caf-4619-9145-e2810bd9f952,Austropuccinia psidii,NZOR-6-102802,-37.708667,148.453033,2022-11-30T08:22:36Z,PRESENT,iNaturalist Australia,Australia,Victoria,2022,"c(148.453033, -37.708667)"
5ee8fda6-a7eb-406a-b377-4a8c38c8f57c,Austropuccinia psidii,NZOR-6-102802,-31.529056,152.742614,2022-05-08T05:32:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.742614, -31.529056)"
5fcd6b7b-9b97-4490-a1da-6a9de73d98e4,Austropuccinia psidii,NZOR-6-102802,-28.229103,153.135435,2022-12-17T22:09:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.135435, -28.229103)"
655bd744-39b1-4768-87a0-8579afad5317,Austropuccinia psidii,NZOR-6-102802,-29.040826,167.954712,2022-10-11T21:44:48Z,PRESENT,iNaturalist Australia,Australia,NA,2022,"c(167.954712, -29.040826)"
