gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
858938354	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-07T00:00:00	7	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617301	8948			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:47.329Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938350	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1923-11-21T00:00:00	21	11	1923	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617302	8788			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:46.791Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938348	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-09T00:00:00	9	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617300	8962			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:44.650Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938346	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-09T00:00:00	9	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617303	8961			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:47.333Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938345	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-07T00:00:00	7	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617298	8950			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:46.648Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938344	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1923-11-21T00:00:00	21	11	1923	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617297	8789			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:49.717Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938342	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-01T00:00:00	1	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617299	8926			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:50.128Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858938338	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1924-01-09T00:00:00	9	1	1924	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617296	8960			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:44.537Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937613	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-17T00:00:00	17	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617290	10,401			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:44.532Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937606	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-15T00:00:00	15	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617289	10,393			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:47.082Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937605	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-20T00:00:00	20	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617292	10,412			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:44.650Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937604	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-02T00:00:00	2	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617288	10,365			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:44.649Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937603	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-06-04T00:00:00	4	6	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617291	10,230			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:49.810Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937600	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-13T00:00:00	13	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617287	10,383			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:49.820Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937598	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-07-15T00:00:00	15	7	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617286	10,394			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:46.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937593	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		PG			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1925-06-24T00:00:00	24	6	1925	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617285	10,323			CC0_1_0		A. F. Eichhorn		Native	2023-09-07T10:38:49.468Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858937188	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	nigrogularis	SUBSPECIES	Trichoglossus haematodus nigrogularis G.R.Gray, 1858	Trichoglossus haematodus nigrogularis		ID	Manien		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-11-19T00:00:00	19	11	1897	6170539	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617223	334			CC0_1_0		H'ch. Kühn		Native	2023-09-07T10:38:44.537Z		INSTITUTION_COLLECTION_MISMATCH
858937028	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	nigrogularis	SUBSPECIES	Trichoglossus haematodus nigrogularis G.R.Gray, 1858	Trichoglossus haematodus nigrogularis		ID	Manien		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-11-19T00:00:00	19	11	1897	6170539	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617224	335			CC0_1_0		H'ch. Kühn		Native	2023-09-07T10:38:49.717Z		INSTITUTION_COLLECTION_MISMATCH
858936346	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1883-08-12T00:00:00	12	8	1883	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617069				CC0_1_0		H. Guillemard		Native	2023-09-07T10:38:49.468Z		INSTITUTION_COLLECTION_MISMATCH
858936345	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-08-01T00:00:00		8	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617071				CC0_1_0		A. Everett [native collector]		Native	2023-09-07T10:38:44.648Z		INSTITUTION_COLLECTION_MISMATCH
858936343	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-08-01T00:00:00		8	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617070				CC0_1_0		A. Everett [native collector]		Native	2023-09-07T10:38:49.819Z		INSTITUTION_COLLECTION_MISMATCH
858936342	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-02-01T00:00:00		2	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617068				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:46.763Z		INSTITUTION_COLLECTION_MISMATCH
858936341	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-02-01T00:00:00		2	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617067				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:47.322Z		INSTITUTION_COLLECTION_MISMATCH
858936340	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-08-01T00:00:00		8	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617072				CC0_1_0		A. Everett [native collector]		Native	2023-09-07T10:38:47.082Z		INSTITUTION_COLLECTION_MISMATCH
858936236	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	moluccanus	SUBSPECIES	Trichoglossus haematodus moluccanus (Gmelin, 1788)	Trichoglossus haematodus moluccanus		AU	The Basin, Dandenong Mts.	Victoria	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													6170530	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617547	301/468			CC0_1_0		G. M. Mathews		Native	2023-09-07T10:38:46.738Z		INSTITUTION_COLLECTION_MISMATCH
858936217	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-08-01T00:00:00		8	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617073				CC0_1_0		A. Everett [native collector]		Native	2023-09-07T10:38:47.169Z		INSTITUTION_COLLECTION_MISMATCH
858936213	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	forsteni	SUBSPECIES	Trichoglossus haematodus forsteni	Trichoglossus haematodus forsteni		ID	Bima		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-08-01T00:00:00		8	1896	8780386	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617074				CC0_1_0		A. Everett [native collector]		Native	2023-09-07T10:38:44.532Z		INSTITUTION_COLLECTION_MISMATCH
858935955	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	rubritorquis	SUBSPECIES	Trichoglossus haematodus rubritorquis	Trichoglossus haematodus rubritorquis		AU	Pt. Torment, King Sound, W. Kimberly		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-13T00:00:00	13	2	1911	6540225	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617413	1272			CC0_1_0		J. P. Rogers [G. M. Mathews]		Native	2023-09-07T10:38:44.649Z		INSTITUTION_COLLECTION_MISMATCH
858935554	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		SB	Harawa, Bougainville		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1907-12-22T00:00:00	22	12	1907	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617326	3650			CC0_1_0		A. S. Meek		Native	2023-09-07T10:38:46.712Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858935544	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ID	Ron I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617200				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:49.810Z		INSTITUTION_COLLECTION_MISMATCH
858935543	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	massena	SUBSPECIES	Trichoglossus haematodus massena Bonaparte, 1854	Trichoglossus haematodus massena		VU	Mai I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-07-07T00:00:00	7	7	1926	6170538	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617389	21,373			CC0_1_0		[J. G. Correia]		Native	2023-09-07T10:38:47.170Z		INSTITUTION_COLLECTION_MISMATCH
858935542	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus aberrans		SB	Harawa, Bougainville		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1907-12-23T00:00:00	23	12	1907	2479686	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617325	3652			CC0_1_0		A. S. Meek		Native	2023-09-07T10:38:50.128Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;INSTITUTION_COLLECTION_MISMATCH
858935541	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	moluccanus	SUBSPECIES	Trichoglossus haematodus moluccanus (Gmelin, 1788)	Trichoglossus haematodus moluccanus		AU	Blacktown, Near Sydney	New South Wales	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1879-07-01T00:00:00		7	1879	6170530	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617530				CC0_1_0		G. M. Mathews		Native	2023-09-07T10:38:44.649Z		INSTITUTION_COLLECTION_MISMATCH
858935540	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	moluccanus	SUBSPECIES	Trichoglossus haematodus moluccanus (Gmelin, 1788)	Trichoglossus haematodus moluccanus		AU	Blacktown, Near Sydney	New South Wales	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1879-07-01T00:00:00		7	1879	6170530	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617529				CC0_1_0		G. M. Mathews		Native	2023-09-07T10:38:46.738Z		INSTITUTION_COLLECTION_MISMATCH
858935539	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ZZ	Kayeli		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1898-10-01T00:00:00		10	1898	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617152				CC0_1_0		Dumas [A. Everett]		Native	2023-09-07T10:38:44.648Z		INSTITUTION_COLLECTION_MISMATCH
858935538	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	rosenbergii	SUBSPECIES	Trichoglossus haematodus rosenbergii Schlegel, 1871	Trichoglossus haematodus rosenbergii		ID	Biak I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-10-01T00:00:00		10	1896	6170531	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617214				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:49.820Z		INSTITUTION_COLLECTION_MISMATCH
858935536	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	rosenbergii	SUBSPECIES	Trichoglossus haematodus rosenbergii Schlegel, 1871	Trichoglossus haematodus rosenbergii		ID	Biak I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-10-01T00:00:00		10	1896	6170531	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617215				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:44.648Z		INSTITUTION_COLLECTION_MISMATCH
858935535	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	rosenbergii	SUBSPECIES	Trichoglossus haematodus rosenbergii Schlegel, 1871	Trichoglossus haematodus rosenbergii		ID	Biak I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-10-01T00:00:00		10	1896	6170531	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617216				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:47.082Z		INSTITUTION_COLLECTION_MISMATCH
858935534	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	capistratus	SUBSPECIES	Trichoglossus haematodus capistratus	Trichoglossus haematodus capistratus		ZZ	Atapupu		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	6085490	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617105				CC0_1_0		A. Everett		Native	2023-09-07T10:38:47.332Z		INSTITUTION_COLLECTION_MISMATCH
858935533	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ID	Ron I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617202				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:47.329Z		INSTITUTION_COLLECTION_MISMATCH
858935532	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ID	Ron I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617201				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:44.650Z		INSTITUTION_COLLECTION_MISMATCH
858935529	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	capistratus	SUBSPECIES	Trichoglossus haematodus capistratus	Trichoglossus haematodus capistratus		ZZ	Atapupu		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	6085490	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617100				CC0_1_0		A. Everett		Native	2023-09-07T10:38:44.532Z		INSTITUTION_COLLECTION_MISMATCH
858935528	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ID	Ron I., Geelvink Bay		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-07-01T00:00:00		7	1897	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617197				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:44.537Z		INSTITUTION_COLLECTION_MISMATCH
858935527	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus		ZZ	Kayeli		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-03-01T00:00:00		3	1897	7192706	2479686	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-617150				CC0_1_0		Wm. Doherty		Native	2023-09-07T10:38:46.736Z		INSTITUTION_COLLECTION_MISMATCH
